Source,Target,Type,Weight,edge_type,layer,source_label,target_label
2073,2093,Undirected,1.0,intra,F7-T7,F7-T7_t793,F7-T7_t813
17454,18734,Undirected,1.0,inter,F8-T8<->T8-P8-0,F8-T8_t814,T8-P8-0_t814
10071,29271,Undirected,1.0,inter,P3-O1<->T8-P8-1,P3-O1_t1111,T8-P8-1_t1111
5374,11774,Undirected,1.0,inter,FP1-F3<->F4-C4,FP1-F3_t254,F4-C4_t254
4762,22682,Undirected,1.0,inter,P7-O1<->CZ-PZ,P7-O1_t922,CZ-PZ_t922
7159,14839,Undirected,1.0,inter,F3-C3<->P4-O2,F3-C3_t759,P4-O2_t759
881,20081,Undirected,1.0,inter,FP1-F7<->P8-O2,FP1-F7_t881,P8-O2_t881
8357,8378,Undirected,1.0,intra,C3-P3,C3-P3_t677,C3-P3_t698
2361,12601,Undirected,1.0,inter,F7-T7<->F4-C4,F7-T7_t1081,F4-C4_t1081
21179,26299,Undirected,1.0,inter,FZ-CZ<->FT9-FT10,FZ-CZ_t699,FT9-FT10_t699
7246,22606,Undirected,1.0,inter,F3-C3<->CZ-PZ,F3-C3_t846,CZ-PZ_t846
7531,7532,Undirected,1.0,intra,F3-C3,F3-C3_t1131,F3-C3_t1132
13557,17397,Undirected,1.0,inter,C4-P4<->F8-T8,C4-P4_t757,F8-T8_t757
2590,12830,Undirected,1.0,inter,T7-P7<->C4-P4,T7-P7_t30,C4-P4_t30
1489,23249,Undirected,1.0,inter,F7-T7<->P7-T7,F7-T7_t209,P7-T7_t209
3738,7578,Undirected,1.0,inter,T7-P7<->F3-C3,T7-P7_t1178,F3-C3_t1178
21835,26955,Undirected,1.0,inter,CZ-PZ<->FT10-T8,CZ-PZ_t75,FT10-T8_t75
13974,29334,Undirected,1.0,inter,C4-P4<->T8-P8-1,C4-P4_t1174,T8-P8-1_t1174
6814,24734,Undirected,1.0,inter,F3-C3<->T7-FT9,F3-C3_t414,T7-FT9_t414
7347,21427,Undirected,1.0,inter,F3-C3<->FZ-CZ,F3-C3_t947,FZ-CZ_t947
14693,27493,Undirected,1.0,inter,P4-O2<->FT10-T8,P4-O2_t613,FT10-T8_t613
19621,27301,Undirected,1.0,inter,P8-O2<->FT10-T8,P8-O2_t421,FT10-T8_t421
3373,3379,Undirected,1.0,intra,T7-P7,T7-P7_t813,T7-P7_t819
13719,13723,Undirected,1.0,intra,C4-P4,C4-P4_t919,C4-P4_t923
24667,28507,Undirected,1.0,inter,T7-FT9<->T8-P8-1,T7-FT9_t347,T8-P8-1_t347
6101,22741,Undirected,1.0,inter,FP1-F3<->CZ-PZ,FP1-F3_t981,CZ-PZ_t981
19988,22548,Undirected,1.0,inter,P8-O2<->CZ-PZ,P8-O2_t788,CZ-PZ_t788
4757,17557,Undirected,1.0,inter,P7-O1<->F8-T8,P7-O1_t917,F8-T8_t917
17373,26333,Undirected,1.0,inter,F8-T8<->FT9-FT10,F8-T8_t733,FT9-FT10_t733
22813,27933,Undirected,1.0,inter,CZ-PZ<->FT10-T8,CZ-PZ_t1053,FT10-T8_t1053
16947,19507,Undirected,1.0,inter,F8-T8<->P8-O2,F8-T8_t307,P8-O2_t307
2536,15336,Undirected,1.0,inter,F7-T7<->P4-O2,F7-T7_t1256,P4-O2_t1256
8029,9309,Undirected,1.0,inter,C3-P3<->P3-O1,C3-P3_t349,P3-O1_t349
22220,27340,Undirected,1.0,inter,CZ-PZ<->FT10-T8,CZ-PZ_t460,FT10-T8_t460
17843,17844,Undirected,1.0,intra,F8-T8,F8-T8_t1203,F8-T8_t1204
10682,27322,Undirected,1.0,inter,FP2-F4<->FT10-T8,FP2-F4_t442,FT10-T8_t442
17007,17016,Undirected,1.0,intra,F8-T8,F8-T8_t367,F8-T8_t376
6773,6774,Undirected,1.0,intra,F3-C3,F3-C3_t373,F3-C3_t374
17031,27271,Undirected,1.0,inter,F8-T8<->FT10-T8,F8-T8_t391,FT10-T8_t391
6768,24688,Undirected,1.0,inter,F3-C3<->T7-FT9,F3-C3_t368,T7-FT9_t368
14851,21251,Undirected,1.0,inter,P4-O2<->FZ-CZ,P4-O2_t771,FZ-CZ_t771
4484,17284,Undirected,1.0,inter,P7-O1<->F8-T8,P7-O1_t644,F8-T8_t644
5620,5626,Undirected,1.0,intra,FP1-F3,FP1-F3_t500,FP1-F3_t506
1737,20937,Undirected,1.0,inter,F7-T7<->FZ-CZ,F7-T7_t457,FZ-CZ_t457
944,23984,Undirected,1.0,inter,FP1-F7<->P7-T7,FP1-F7_t944,P7-T7_t944
430,1710,Undirected,1.0,inter,FP1-F7<->F7-T7,FP1-F7_t430,F7-T7_t430
10042,15162,Undirected,1.0,inter,P3-O1<->P4-O2,P3-O1_t1082,P4-O2_t1082
3850,6410,Undirected,1.0,inter,P7-O1<->F3-C3,P7-O1_t10,F3-C3_t10
2077,4637,Undirected,1.0,inter,F7-T7<->P7-O1,F7-T7_t797,P7-O1_t797
1489,21969,Undirected,1.0,inter,F7-T7<->CZ-PZ,F7-T7_t209,CZ-PZ_t209
6888,14568,Undirected,1.0,inter,F3-C3<->P4-O2,F3-C3_t488,P4-O2_t488
3635,24115,Undirected,1.0,inter,T7-P7<->P7-T7,T7-P7_t1075,P7-T7_t1075
18459,19739,Undirected,1.0,inter,T8-P8-0<->P8-O2,T8-P8-0_t539,P8-O2_t539
22107,22108,Undirected,1.0,intra,CZ-PZ,CZ-PZ_t347,CZ-PZ_t348
6541,19341,Undirected,1.0,inter,F3-C3<->P8-O2,F3-C3_t141,P8-O2_t141
19497,19502,Undirected,1.0,intra,P8-O2,P8-O2_t297,P8-O2_t302
25763,28323,Undirected,1.0,inter,FT9-FT10<->T8-P8-1,FT9-FT10_t163,T8-P8-1_t163
858,29018,Undirected,1.0,inter,FP1-F7<->T8-P8-1,FP1-F7_t858,T8-P8-1_t858
9488,12048,Undirected,1.0,inter,P3-O1<->F4-C4,P3-O1_t528,F4-C4_t528
9487,12047,Undirected,1.0,inter,P3-O1<->F4-C4,P3-O1_t527,F4-C4_t527
715,722,Undirected,1.0,intra,FP1-F7,FP1-F7_t715,FP1-F7_t722
13202,17042,Undirected,1.0,inter,C4-P4<->F8-T8,C4-P4_t402,F8-T8_t402
398,406,Undirected,1.0,intra,FP1-F7,FP1-F7_t398,FP1-F7_t406
1141,28021,Undirected,1.0,inter,FP1-F7<->FT10-T8,FP1-F7_t1141,FT10-T8_t1141
5969,14929,Undirected,1.0,inter,FP1-F3<->P4-O2,FP1-F3_t849,P4-O2_t849
27972,27973,Undirected,1.0,intra,FT10-T8,FT10-T8_t1092,FT10-T8_t1093
2146,2151,Undirected,1.0,intra,F7-T7,F7-T7_t866,F7-T7_t871
26566,27846,Undirected,1.0,inter,FT9-FT10<->FT10-T8,FT9-FT10_t966,FT10-T8_t966
5175,26935,Undirected,1.0,inter,FP1-F3<->FT10-T8,FP1-F3_t55,FT10-T8_t55
2264,26584,Undirected,1.0,inter,F7-T7<->FT9-FT10,F7-T7_t984,FT9-FT10_t984
12903,12925,Undirected,1.0,intra,C4-P4,C4-P4_t103,C4-P4_t125
15107,15200,Undirected,1.0,intra,P4-O2,P4-O2_t1027,P4-O2_t1120
2022,26342,Undirected,1.0,inter,F7-T7<->FT9-FT10,F7-T7_t742,FT9-FT10_t742
14785,22465,Undirected,1.0,inter,P4-O2<->CZ-PZ,P4-O2_t705,CZ-PZ_t705
16082,21202,Undirected,1.0,inter,FP2-F8<->FZ-CZ,FP2-F8_t722,FZ-CZ_t722
12589,22829,Undirected,1.0,inter,F4-C4<->CZ-PZ,F4-C4_t1069,CZ-PZ_t1069
20144,27824,Undirected,1.0,inter,P8-O2<->FT10-T8,P8-O2_t944,FT10-T8_t944
11817,12175,Undirected,1.0,intra,F4-C4,F4-C4_t297,F4-C4_t655
12953,12960,Undirected,1.0,intra,C4-P4,C4-P4_t153,C4-P4_t160
2579,2583,Undirected,1.0,intra,T7-P7,T7-P7_t19,T7-P7_t23
7350,13750,Undirected,1.0,inter,F3-C3<->C4-P4,F3-C3_t950,C4-P4_t950
3768,16568,Undirected,1.0,inter,T7-P7<->FP2-F8,T7-P7_t1208,FP2-F8_t1208
21404,22684,Undirected,1.0,inter,FZ-CZ<->CZ-PZ,FZ-CZ_t924,CZ-PZ_t924
11474,19154,Undirected,1.0,inter,FP2-F4<->T8-P8-0,FP2-F4_t1234,T8-P8-0_t1234
10264,20504,Undirected,1.0,inter,FP2-F4<->FZ-CZ,FP2-F4_t24,FZ-CZ_t24
5086,8926,Undirected,1.0,inter,P7-O1<->C3-P3,P7-O1_t1246,C3-P3_t1246
3951,18031,Undirected,1.0,inter,P7-O1<->T8-P8-0,P7-O1_t111,T8-P8-0_t111
1123,1124,Undirected,1.0,intra,FP1-F7,FP1-F7_t1123,FP1-F7_t1124
8893,21693,Undirected,1.0,inter,C3-P3<->FZ-CZ,C3-P3_t1213,FZ-CZ_t1213
19832,28792,Undirected,1.0,inter,P8-O2<->T8-P8-1,P8-O2_t632,T8-P8-1_t632
15559,15620,Undirected,1.0,intra,FP2-F8,FP2-F8_t199,FP2-F8_t260
1623,4183,Undirected,1.0,inter,F7-T7<->P7-O1,F7-T7_t343,P7-O1_t343
13002,20682,Undirected,1.0,inter,C4-P4<->FZ-CZ,C4-P4_t202,FZ-CZ_t202
13337,14617,Undirected,1.0,inter,C4-P4<->P4-O2,C4-P4_t537,P4-O2_t537
8471,8473,Undirected,1.0,intra,C3-P3,C3-P3_t791,C3-P3_t793
3607,17687,Undirected,1.0,inter,T7-P7<->F8-T8,T7-P7_t1047,F8-T8_t1047
21357,25197,Undirected,1.0,inter,FZ-CZ<->T7-FT9,FZ-CZ_t877,T7-FT9_t877
12779,23019,Undirected,1.0,inter,F4-C4<->CZ-PZ,F4-C4_t1259,CZ-PZ_t1259
2780,27100,Undirected,1.0,inter,T7-P7<->FT10-T8,T7-P7_t220,FT10-T8_t220
566,24886,Undirected,1.0,inter,FP1-F7<->T7-FT9,FP1-F7_t566,T7-FT9_t566
13651,18771,Undirected,1.0,inter,C4-P4<->T8-P8-0,C4-P4_t851,T8-P8-0_t851
28248,28251,Undirected,1.0,intra,T8-P8-1,T8-P8-1_t88,T8-P8-1_t91
5806,9646,Undirected,1.0,inter,FP1-F3<->P3-O1,FP1-F3_t686,P3-O1_t686
1748,5588,Undirected,1.0,inter,F7-T7<->FP1-F3,F7-T7_t468,FP1-F3_t468
2546,8946,Undirected,1.0,inter,F7-T7<->C3-P3,F7-T7_t1266,C3-P3_t1266
10508,10517,Undirected,1.0,intra,FP2-F4,FP2-F4_t268,FP2-F4_t277
15285,28085,Undirected,1.0,inter,P4-O2<->FT10-T8,P4-O2_t1205,FT10-T8_t1205
12076,26156,Undirected,1.0,inter,F4-C4<->FT9-FT10,F4-C4_t556,FT9-FT10_t556
6843,19643,Undirected,1.0,inter,F3-C3<->P8-O2,F3-C3_t443,P8-O2_t443
9483,17163,Undirected,1.0,inter,P3-O1<->F8-T8,P3-O1_t523,F8-T8_t523
8328,10888,Undirected,1.0,inter,C3-P3<->FP2-F4,C3-P3_t648,FP2-F4_t648
19553,24673,Undirected,1.0,inter,P8-O2<->T7-FT9,P8-O2_t353,T7-FT9_t353
5648,14608,Undirected,1.0,inter,FP1-F3<->P4-O2,FP1-F3_t528,P4-O2_t528
8559,22639,Undirected,1.0,inter,C3-P3<->CZ-PZ,C3-P3_t879,CZ-PZ_t879
5152,17952,Undirected,1.0,inter,FP1-F3<->T8-P8-0,FP1-F3_t32,T8-P8-0_t32
13662,20062,Undirected,1.0,inter,C4-P4<->P8-O2,C4-P4_t862,P8-O2_t862
11724,27084,Undirected,1.0,inter,F4-C4<->FT10-T8,F4-C4_t204,FT10-T8_t204
13857,17697,Undirected,1.0,inter,C4-P4<->F8-T8,C4-P4_t1057,F8-T8_t1057
219,2779,Undirected,1.0,inter,FP1-F7<->T7-P7,FP1-F7_t219,T7-P7_t219
4425,28745,Undirected,1.0,inter,P7-O1<->T8-P8-1,P7-O1_t585,T8-P8-1_t585
14977,21377,Undirected,1.0,inter,P4-O2<->FZ-CZ,P4-O2_t897,FZ-CZ_t897
487,20967,Undirected,1.0,inter,FP1-F7<->FZ-CZ,FP1-F7_t487,FZ-CZ_t487
1390,25710,Undirected,1.0,inter,F7-T7<->FT9-FT10,F7-T7_t110,FT9-FT10_t110
2073,26393,Undirected,1.0,inter,F7-T7<->FT9-FT10,F7-T7_t793,FT9-FT10_t793
16324,24004,Undirected,1.0,inter,FP2-F8<->P7-T7,FP2-F8_t964,P7-T7_t964
3721,15241,Undirected,1.0,inter,T7-P7<->P4-O2,T7-P7_t1161,P4-O2_t1161
9145,19385,Undirected,1.0,inter,P3-O1<->P8-O2,P3-O1_t185,P8-O2_t185
18792,23912,Undirected,1.0,inter,T8-P8-0<->P7-T7,T8-P8-0_t872,P7-T7_t872
7852,19372,Undirected,1.0,inter,C3-P3<->P8-O2,C3-P3_t172,P8-O2_t172
14724,23684,Undirected,1.0,inter,P4-O2<->P7-T7,P4-O2_t644,P7-T7_t644
4755,14995,Undirected,1.0,inter,P7-O1<->P4-O2,P7-O1_t915,P4-O2_t915
27382,27383,Undirected,1.0,intra,FT10-T8,FT10-T8_t502,FT10-T8_t503
9189,9190,Undirected,1.0,intra,P3-O1,P3-O1_t229,P3-O1_t230
7100,19900,Undirected,1.0,inter,F3-C3<->P8-O2,F3-C3_t700,P8-O2_t700
20839,27239,Undirected,1.0,inter,FZ-CZ<->FT10-T8,FZ-CZ_t359,FT10-T8_t359
13082,13085,Undirected,1.0,intra,C4-P4,C4-P4_t282,C4-P4_t285
16845,20685,Undirected,1.0,inter,F8-T8<->FZ-CZ,F8-T8_t205,FZ-CZ_t205
1962,13482,Undirected,1.0,inter,F7-T7<->C4-P4,F7-T7_t682,C4-P4_t682
19250,20530,Undirected,1.0,inter,P8-O2<->FZ-CZ,P8-O2_t50,FZ-CZ_t50
7319,9879,Undirected,1.0,inter,F3-C3<->P3-O1,F3-C3_t919,P3-O1_t919
6021,27781,Undirected,1.0,inter,FP1-F3<->FT10-T8,FP1-F3_t901,FT10-T8_t901
18574,24974,Undirected,1.0,inter,T8-P8-0<->T7-FT9,T8-P8-0_t654,T7-FT9_t654
14574,19694,Undirected,1.0,inter,P4-O2<->P8-O2,P4-O2_t494,P8-O2_t494
6463,16703,Undirected,1.0,inter,F3-C3<->F8-T8,F3-C3_t63,F8-T8_t63
17196,17199,Undirected,1.0,intra,F8-T8,F8-T8_t556,F8-T8_t559
21284,27684,Undirected,1.0,inter,FZ-CZ<->FT10-T8,FZ-CZ_t804,FT10-T8_t804
1630,14430,Undirected,1.0,inter,F7-T7<->P4-O2,F7-T7_t350,P4-O2_t350
6734,14414,Undirected,1.0,inter,F3-C3<->P4-O2,F3-C3_t334,P4-O2_t334
26135,27415,Undirected,1.0,inter,FT9-FT10<->FT10-T8,FT9-FT10_t535,FT10-T8_t535
6558,19358,Undirected,1.0,inter,F3-C3<->P8-O2,F3-C3_t158,P8-O2_t158
8371,28851,Undirected,1.0,inter,C3-P3<->T8-P8-1,C3-P3_t691,T8-P8-1_t691
5481,10601,Undirected,1.0,inter,FP1-F3<->FP2-F4,FP1-F3_t361,FP2-F4_t361
13749,23989,Undirected,1.0,inter,C4-P4<->P7-T7,C4-P4_t949,P7-T7_t949
7843,21923,Undirected,1.0,inter,C3-P3<->CZ-PZ,C3-P3_t163,CZ-PZ_t163
18245,18246,Undirected,1.0,intra,T8-P8-0,T8-P8-0_t325,T8-P8-0_t326
21603,21604,Undirected,1.0,intra,FZ-CZ,FZ-CZ_t1123,FZ-CZ_t1124
11780,16900,Undirected,1.0,inter,F4-C4<->F8-T8,F4-C4_t260,F8-T8_t260
9323,9324,Undirected,1.0,intra,P3-O1,P3-O1_t363,P3-O1_t364
9033,28233,Undirected,1.0,inter,P3-O1<->T8-P8-1,P3-O1_t73,T8-P8-1_t73
9813,23893,Undirected,1.0,inter,P3-O1<->P7-T7,P3-O1_t853,P7-T7_t853
787,788,Undirected,1.0,intra,FP1-F7,FP1-F7_t787,FP1-F7_t788
9549,23629,Undirected,1.0,inter,P3-O1<->P7-T7,P3-O1_t589,P7-T7_t589
11432,24232,Undirected,1.0,inter,FP2-F4<->P7-T7,FP2-F4_t1192,P7-T7_t1192
16059,26299,Undirected,1.0,inter,FP2-F8<->FT9-FT10,FP2-F8_t699,FT9-FT10_t699
6874,19674,Undirected,1.0,inter,F3-C3<->P8-O2,F3-C3_t474,P8-O2_t474
18492,22332,Undirected,1.0,inter,T8-P8-0<->CZ-PZ,T8-P8-0_t572,CZ-PZ_t572
11677,28317,Undirected,1.0,inter,F4-C4<->T8-P8-1,F4-C4_t157,T8-P8-1_t157
11976,15816,Undirected,1.0,inter,F4-C4<->FP2-F8,F4-C4_t456,FP2-F8_t456
11615,21855,Undirected,1.0,inter,F4-C4<->CZ-PZ,F4-C4_t95,CZ-PZ_t95
143,21903,Undirected,1.0,inter,FP1-F7<->CZ-PZ,FP1-F7_t143,CZ-PZ_t143
17628,24028,Undirected,1.0,inter,F8-T8<->P7-T7,F8-T8_t988,P7-T7_t988
512,1792,Undirected,1.0,inter,FP1-F7<->F7-T7,FP1-F7_t512,F7-T7_t512
25975,25977,Undirected,1.0,intra,FT9-FT10,FT9-FT10_t375,FT9-FT10_t377
1018,26618,Undirected,1.0,inter,FP1-F7<->FT9-FT10,FP1-F7_t1018,FT9-FT10_t1018
12502,26582,Undirected,1.0,inter,F4-C4<->FT9-FT10,F4-C4_t982,FT9-FT10_t982
9556,18516,Undirected,1.0,inter,P3-O1<->T8-P8-0,P3-O1_t596,T8-P8-0_t596
9094,25734,Undirected,1.0,inter,P3-O1<->FT9-FT10,P3-O1_t134,FT9-FT10_t134
6055,7335,Undirected,1.0,inter,FP1-F3<->F3-C3,FP1-F3_t935,F3-C3_t935
7177,21257,Undirected,1.0,inter,F3-C3<->FZ-CZ,F3-C3_t777,FZ-CZ_t777
20377,20395,Undirected,1.0,intra,P8-O2,P8-O2_t1177,P8-O2_t1195
4652,27692,Undirected,1.0,inter,P7-O1<->FT10-T8,P7-O1_t812,FT10-T8_t812
9054,10334,Undirected,1.0,inter,P3-O1<->FP2-F4,P3-O1_t94,FP2-F4_t94
1786,24826,Undirected,1.0,inter,F7-T7<->T7-FT9,F7-T7_t506,T7-FT9_t506
12086,22326,Undirected,1.0,inter,F4-C4<->CZ-PZ,F4-C4_t566,CZ-PZ_t566
569,18489,Undirected,1.0,inter,FP1-F7<->T8-P8-0,FP1-F7_t569,T8-P8-0_t569
6724,27204,Undirected,1.0,inter,F3-C3<->FT10-T8,F3-C3_t324,FT10-T8_t324
2217,21417,Undirected,1.0,inter,F7-T7<->FZ-CZ,F7-T7_t937,FZ-CZ_t937
17775,25455,Undirected,1.0,inter,F8-T8<->T7-FT9,F8-T8_t1135,T7-FT9_t1135
5329,7889,Undirected,1.0,inter,FP1-F3<->C3-P3,FP1-F3_t209,C3-P3_t209
26273,26274,Undirected,1.0,intra,FT9-FT10,FT9-FT10_t673,FT9-FT10_t674
16115,16127,Undirected,1.0,intra,FP2-F8,FP2-F8_t755,FP2-F8_t767
12168,13448,Undirected,1.0,inter,F4-C4<->C4-P4,F4-C4_t648,C4-P4_t648
4453,7013,Undirected,1.0,inter,P7-O1<->F3-C3,P7-O1_t613,F3-C3_t613
22283,22313,Undirected,1.0,intra,CZ-PZ,CZ-PZ_t523,CZ-PZ_t553
23908,23909,Undirected,1.0,intra,P7-T7,P7-T7_t868,P7-T7_t869
5246,18046,Undirected,1.0,inter,FP1-F3<->T8-P8-0,FP1-F3_t126,T8-P8-0_t126
21038,21041,Undirected,1.0,intra,FZ-CZ,FZ-CZ_t558,FZ-CZ_t561
8431,10991,Undirected,1.0,inter,C3-P3<->FP2-F4,C3-P3_t751,FP2-F4_t751
3401,9801,Undirected,1.0,inter,T7-P7<->P3-O1,T7-P7_t841,P3-O1_t841
16890,25850,Undirected,1.0,inter,F8-T8<->FT9-FT10,F8-T8_t250,FT9-FT10_t250
5936,13616,Undirected,1.0,inter,FP1-F3<->C4-P4,FP1-F3_t816,C4-P4_t816
1833,13353,Undirected,1.0,inter,F7-T7<->C4-P4,F7-T7_t553,C4-P4_t553
5422,7982,Undirected,1.0,inter,FP1-F3<->C3-P3,FP1-F3_t302,C3-P3_t302
18892,22732,Undirected,1.0,inter,T8-P8-0<->CZ-PZ,T8-P8-0_t972,CZ-PZ_t972
5082,14042,Undirected,1.0,inter,P7-O1<->C4-P4,P7-O1_t1242,C4-P4_t1242
16375,20215,Undirected,1.0,inter,FP2-F8<->P8-O2,FP2-F8_t1015,P8-O2_t1015
10970,28890,Undirected,1.0,inter,FP2-F4<->T8-P8-1,FP2-F4_t730,T8-P8-1_t730
10978,25058,Undirected,1.0,inter,FP2-F4<->T7-FT9,FP2-F4_t738,T7-FT9_t738
15851,18411,Undirected,1.0,inter,FP2-F8<->T8-P8-0,FP2-F8_t491,T8-P8-0_t491
27479,27480,Undirected,1.0,intra,FT10-T8,FT10-T8_t599,FT10-T8_t600
24895,24897,Undirected,1.0,intra,T7-FT9,T7-FT9_t575,T7-FT9_t577
9669,25029,Undirected,1.0,inter,P3-O1<->T7-FT9,P3-O1_t709,T7-FT9_t709
6494,10334,Undirected,1.0,inter,F3-C3<->FP2-F4,F3-C3_t94,FP2-F4_t94
3077,22277,Undirected,1.0,inter,T7-P7<->CZ-PZ,T7-P7_t517,CZ-PZ_t517
270,27150,Undirected,1.0,inter,FP1-F7<->FT10-T8,FP1-F7_t270,FT10-T8_t270
24706,27266,Undirected,1.0,inter,T7-FT9<->FT10-T8,T7-FT9_t386,FT10-T8_t386
7175,7327,Undirected,1.0,intra,F3-C3,F3-C3_t775,F3-C3_t927
1274,26874,Undirected,1.0,inter,FP1-F7<->FT9-FT10,FP1-F7_t1274,FT9-FT10_t1274
2672,15472,Undirected,1.0,inter,T7-P7<->FP2-F8,T7-P7_t112,FP2-F8_t112
8080,11920,Undirected,1.0,inter,C3-P3<->F4-C4,C3-P3_t400,F4-C4_t400
1212,14012,Undirected,1.0,inter,FP1-F7<->C4-P4,FP1-F7_t1212,C4-P4_t1212
1317,6437,Undirected,1.0,inter,F7-T7<->F3-C3,F7-T7_t37,F3-C3_t37
14414,27214,Undirected,1.0,inter,P4-O2<->FT10-T8,P4-O2_t334,FT10-T8_t334
21661,24221,Undirected,1.0,inter,FZ-CZ<->P7-T7,FZ-CZ_t1181,P7-T7_t1181
9444,27364,Undirected,1.0,inter,P3-O1<->FT10-T8,P3-O1_t484,FT10-T8_t484
5772,13452,Undirected,1.0,inter,FP1-F3<->C4-P4,FP1-F3_t652,C4-P4_t652
10367,14207,Undirected,1.0,inter,FP2-F4<->P4-O2,FP2-F4_t127,P4-O2_t127
1883,21083,Undirected,1.0,inter,F7-T7<->FZ-CZ,F7-T7_t603,FZ-CZ_t603
7224,23864,Undirected,1.0,inter,F3-C3<->P7-T7,F3-C3_t824,P7-T7_t824
20032,26432,Undirected,1.0,inter,P8-O2<->FT9-FT10,P8-O2_t832,FT9-FT10_t832
18922,29162,Undirected,1.0,inter,T8-P8-0<->T8-P8-1,T8-P8-0_t1002,T8-P8-1_t1002
1358,24398,Undirected,1.0,inter,F7-T7<->T7-FT9,F7-T7_t78,T7-FT9_t78
10614,10615,Undirected,1.0,intra,FP2-F4,FP2-F4_t374,FP2-F4_t375
19096,24216,Undirected,1.0,inter,T8-P8-0<->P7-T7,T8-P8-0_t1176,P7-T7_t1176
20133,25253,Undirected,1.0,inter,P8-O2<->T7-FT9,P8-O2_t933,T7-FT9_t933
12441,20121,Undirected,1.0,inter,F4-C4<->P8-O2,F4-C4_t921,P8-O2_t921
4020,25780,Undirected,1.0,inter,P7-O1<->FT9-FT10,P7-O1_t180,FT9-FT10_t180
16743,19303,Undirected,1.0,inter,F8-T8<->P8-O2,F8-T8_t103,P8-O2_t103
10776,15896,Undirected,1.0,inter,FP2-F4<->FP2-F8,FP2-F4_t536,FP2-F8_t536
1014,1027,Undirected,1.0,intra,FP1-F7,FP1-F7_t1014,FP1-F7_t1027
1807,14607,Undirected,1.0,inter,F7-T7<->P4-O2,F7-T7_t527,P4-O2_t527
4563,8403,Undirected,1.0,inter,P7-O1<->C3-P3,P7-O1_t723,C3-P3_t723
6087,21447,Undirected,1.0,inter,FP1-F3<->FZ-CZ,FP1-F3_t967,FZ-CZ_t967
6926,9486,Undirected,1.0,inter,F3-C3<->P3-O1,F3-C3_t526,P3-O1_t526
21117,22397,Undirected,1.0,inter,FZ-CZ<->CZ-PZ,FZ-CZ_t637,CZ-PZ_t637
2628,16708,Undirected,1.0,inter,T7-P7<->F8-T8,T7-P7_t68,F8-T8_t68
18310,20870,Undirected,1.0,inter,T8-P8-0<->FZ-CZ,T8-P8-0_t390,FZ-CZ_t390
8283,14683,Undirected,1.0,inter,C3-P3<->P4-O2,C3-P3_t603,P4-O2_t603
6742,28502,Undirected,1.0,inter,F3-C3<->T8-P8-1,F3-C3_t342,T8-P8-1_t342
20049,25169,Undirected,1.0,inter,P8-O2<->T7-FT9,P8-O2_t849,T7-FT9_t849
5450,5451,Undirected,1.0,intra,FP1-F3,FP1-F3_t330,FP1-F3_t331
4891,29211,Undirected,1.0,inter,P7-O1<->T8-P8-1,P7-O1_t1051,T8-P8-1_t1051
1523,27123,Undirected,1.0,inter,F7-T7<->FT10-T8,F7-T7_t243,FT10-T8_t243
8564,29044,Undirected,1.0,inter,C3-P3<->T8-P8-1,C3-P3_t884,T8-P8-1_t884
15108,16388,Undirected,1.0,inter,P4-O2<->FP2-F8,P4-O2_t1028,FP2-F8_t1028
4109,13069,Undirected,1.0,inter,P7-O1<->C4-P4,P7-O1_t269,C4-P4_t269
13080,13086,Undirected,1.0,intra,C4-P4,C4-P4_t280,C4-P4_t286
1339,20539,Undirected,1.0,inter,F7-T7<->FZ-CZ,F7-T7_t59,FZ-CZ_t59
7757,14157,Undirected,1.0,inter,C3-P3<->P4-O2,C3-P3_t77,P4-O2_t77
19164,29404,Undirected,1.0,inter,T8-P8-0<->T8-P8-1,T8-P8-0_t1244,T8-P8-1_t1244
471,22231,Undirected,1.0,inter,FP1-F7<->CZ-PZ,FP1-F7_t471,CZ-PZ_t471
6783,9343,Undirected,1.0,inter,F3-C3<->P3-O1,F3-C3_t383,P3-O1_t383
634,26234,Undirected,1.0,inter,FP1-F7<->FT9-FT10,FP1-F7_t634,FT9-FT10_t634
405,11925,Undirected,1.0,inter,FP1-F7<->F4-C4,FP1-F7_t405,F4-C4_t405
14571,14582,Undirected,1.0,intra,P4-O2,P4-O2_t491,P4-O2_t502
9299,20819,Undirected,1.0,inter,P3-O1<->FZ-CZ,P3-O1_t339,FZ-CZ_t339
3159,23639,Undirected,1.0,inter,T7-P7<->P7-T7,T7-P7_t599,P7-T7_t599
18435,27395,Undirected,1.0,inter,T8-P8-0<->FT10-T8,T8-P8-0_t515,FT10-T8_t515
3586,3658,Undirected,1.0,intra,T7-P7,T7-P7_t1026,T7-P7_t1098
3724,3757,Undirected,1.0,intra,T7-P7,T7-P7_t1164,T7-P7_t1197
9859,12419,Undirected,1.0,inter,P3-O1<->F4-C4,P3-O1_t899,F4-C4_t899
19798,23638,Undirected,1.0,inter,P8-O2<->P7-T7,P8-O2_t598,P7-T7_t598
4389,21029,Undirected,1.0,inter,P7-O1<->FZ-CZ,P7-O1_t549,FZ-CZ_t549
17495,21335,Undirected,1.0,inter,F8-T8<->FZ-CZ,F8-T8_t855,FZ-CZ_t855
23785,23918,Undirected,1.0,intra,P7-T7,P7-T7_t745,P7-T7_t878
5837,19917,Undirected,1.0,inter,FP1-F3<->P8-O2,FP1-F3_t717,P8-O2_t717
