Id,Label,electrode,time_idx,time_s
21890,CZ-PZ_t130,CZ-PZ,130,2996.5078125
21891,CZ-PZ_t131,CZ-PZ,131,2996.51171875
21892,CZ-PZ_t132,CZ-PZ,132,2996.515625
21893,CZ-PZ_t133,CZ-PZ,133,2996.51953125
21894,CZ-PZ_t134,CZ-PZ,134,2996.5234375
21895,CZ-PZ_t135,CZ-PZ,135,2996.52734375
21896,CZ-PZ_t136,CZ-PZ,136,2996.53125
21897,CZ-PZ_t137,CZ-PZ,137,2996.53515625
21898,CZ-PZ_t138,CZ-PZ,138,2996.5390625
21899,CZ-PZ_t139,CZ-PZ,139,2996.54296875
21900,CZ-PZ_t140,CZ-PZ,140,2996.546875
21901,CZ-PZ_t141,CZ-PZ,141,2996.55078125
21902,CZ-PZ_t142,CZ-PZ,142,2996.5546875
21903,CZ-PZ_t143,CZ-PZ,143,2996.55859375
21904,CZ-PZ_t144,CZ-PZ,144,2996.5625
21905,CZ-PZ_t145,CZ-PZ,145,2996.56640625
21906,CZ-PZ_t146,CZ-PZ,146,2996.5703125
21907,CZ-PZ_t147,CZ-PZ,147,2996.57421875
21908,CZ-PZ_t148,CZ-PZ,148,2996.578125
21909,CZ-PZ_t149,CZ-PZ,149,2996.58203125
21910,CZ-PZ_t150,CZ-PZ,150,2996.5859375
21911,CZ-PZ_t151,CZ-PZ,151,2996.58984375
21912,CZ-PZ_t152,CZ-PZ,152,2996.59375
21913,CZ-PZ_t153,CZ-PZ,153,2996.59765625
21914,CZ-PZ_t154,CZ-PZ,154,2996.6015625
21915,CZ-PZ_t155,CZ-PZ,155,2996.60546875
21916,CZ-PZ_t156,CZ-PZ,156,2996.609375
21917,CZ-PZ_t157,CZ-PZ,157,2996.61328125
21918,CZ-PZ_t158,CZ-PZ,158,2996.6171875
21919,CZ-PZ_t159,CZ-PZ,159,2996.62109375
21920,CZ-PZ_t160,CZ-PZ,160,2996.625
21921,CZ-PZ_t161,CZ-PZ,161,2996.62890625
21922,CZ-PZ_t162,CZ-PZ,162,2996.6328125
21923,CZ-PZ_t163,CZ-PZ,163,2996.63671875
21924,CZ-PZ_t164,CZ-PZ,164,2996.640625
21925,CZ-PZ_t165,CZ-PZ,165,2996.64453125
21926,CZ-PZ_t166,CZ-PZ,166,2996.6484375
21927,CZ-PZ_t167,CZ-PZ,167,2996.65234375
21928,CZ-PZ_t168,CZ-PZ,168,2996.65625
21929,CZ-PZ_t169,CZ-PZ,169,2996.66015625
21930,CZ-PZ_t170,CZ-PZ,170,2996.6640625
21931,CZ-PZ_t171,CZ-PZ,171,2996.66796875
21932,CZ-PZ_t172,CZ-PZ,172,2996.671875
21933,CZ-PZ_t173,CZ-PZ,173,2996.67578125
21934,CZ-PZ_t174,CZ-PZ,174,2996.6796875
21935,CZ-PZ_t175,CZ-PZ,175,2996.68359375
21936,CZ-PZ_t176,CZ-PZ,176,2996.6875
21937,CZ-PZ_t177,CZ-PZ,177,2996.69140625
21938,CZ-PZ_t178,CZ-PZ,178,2996.6953125
21939,CZ-PZ_t179,CZ-PZ,179,2996.69921875
21940,CZ-PZ_t180,CZ-PZ,180,2996.703125
21941,CZ-PZ_t181,CZ-PZ,181,2996.70703125
21942,CZ-PZ_t182,CZ-PZ,182,2996.7109375
21943,CZ-PZ_t183,CZ-PZ,183,2996.71484375
21944,CZ-PZ_t184,CZ-PZ,184,2996.71875
21945,CZ-PZ_t185,CZ-PZ,185,2996.72265625
21946,CZ-PZ_t186,CZ-PZ,186,2996.7265625
21947,CZ-PZ_t187,CZ-PZ,187,2996.73046875
21948,CZ-PZ_t188,CZ-PZ,188,2996.734375
21949,CZ-PZ_t189,CZ-PZ,189,2996.73828125
21950,CZ-PZ_t190,CZ-PZ,190,2996.7421875
21951,CZ-PZ_t191,CZ-PZ,191,2996.74609375
21952,CZ-PZ_t192,CZ-PZ,192,2996.75
21953,CZ-PZ_t193,CZ-PZ,193,2996.75390625
21954,CZ-PZ_t194,CZ-PZ,194,2996.7578125
21955,CZ-PZ_t195,CZ-PZ,195,2996.76171875
21956,CZ-PZ_t196,CZ-PZ,196,2996.765625
21957,CZ-PZ_t197,CZ-PZ,197,2996.76953125
21958,CZ-PZ_t198,CZ-PZ,198,2996.7734375
21959,CZ-PZ_t199,CZ-PZ,199,2996.77734375
21960,CZ-PZ_t200,CZ-PZ,200,2996.78125
21961,CZ-PZ_t201,CZ-PZ,201,2996.78515625
21962,CZ-PZ_t202,CZ-PZ,202,2996.7890625
21963,CZ-PZ_t203,CZ-PZ,203,2996.79296875
21964,CZ-PZ_t204,CZ-PZ,204,2996.796875
21965,CZ-PZ_t205,CZ-PZ,205,2996.80078125
21966,CZ-PZ_t206,CZ-PZ,206,2996.8046875
21967,CZ-PZ_t207,CZ-PZ,207,2996.80859375
21968,CZ-PZ_t208,CZ-PZ,208,2996.8125
21969,CZ-PZ_t209,CZ-PZ,209,2996.81640625
21970,CZ-PZ_t210,CZ-PZ,210,2996.8203125
21971,CZ-PZ_t211,CZ-PZ,211,2996.82421875
21972,CZ-PZ_t212,CZ-PZ,212,2996.828125
21973,CZ-PZ_t213,CZ-PZ,213,2996.83203125
21974,CZ-PZ_t214,CZ-PZ,214,2996.8359375
21975,CZ-PZ_t215,CZ-PZ,215,2996.83984375
21976,CZ-PZ_t216,CZ-PZ,216,2996.84375
21977,CZ-PZ_t217,CZ-PZ,217,2996.84765625
21978,CZ-PZ_t218,CZ-PZ,218,2996.8515625
21979,CZ-PZ_t219,CZ-PZ,219,2996.85546875
21980,CZ-PZ_t220,CZ-PZ,220,2996.859375
21981,CZ-PZ_t221,CZ-PZ,221,2996.86328125
21982,CZ-PZ_t222,CZ-PZ,222,2996.8671875
21983,CZ-PZ_t223,CZ-PZ,223,2996.87109375
21984,CZ-PZ_t224,CZ-PZ,224,2996.875
21985,CZ-PZ_t225,CZ-PZ,225,2996.87890625
21986,CZ-PZ_t226,CZ-PZ,226,2996.8828125
21987,CZ-PZ_t227,CZ-PZ,227,2996.88671875
21988,CZ-PZ_t228,CZ-PZ,228,2996.890625
21989,CZ-PZ_t229,CZ-PZ,229,2996.89453125
21990,CZ-PZ_t230,CZ-PZ,230,2996.8984375
21991,CZ-PZ_t231,CZ-PZ,231,2996.90234375
21992,CZ-PZ_t232,CZ-PZ,232,2996.90625
21993,CZ-PZ_t233,CZ-PZ,233,2996.91015625
21994,CZ-PZ_t234,CZ-PZ,234,2996.9140625
21995,CZ-PZ_t235,CZ-PZ,235,2996.91796875
21996,CZ-PZ_t236,CZ-PZ,236,2996.921875
21997,CZ-PZ_t237,CZ-PZ,237,2996.92578125
21998,CZ-PZ_t238,CZ-PZ,238,2996.9296875
21999,CZ-PZ_t239,CZ-PZ,239,2996.93359375
22000,CZ-PZ_t240,CZ-PZ,240,2996.9375
22001,CZ-PZ_t241,CZ-PZ,241,2996.94140625
22002,CZ-PZ_t242,CZ-PZ,242,2996.9453125
22003,CZ-PZ_t243,CZ-PZ,243,2996.94921875
22004,CZ-PZ_t244,CZ-PZ,244,2996.953125
22005,CZ-PZ_t245,CZ-PZ,245,2996.95703125
22006,CZ-PZ_t246,CZ-PZ,246,2996.9609375
22007,CZ-PZ_t247,CZ-PZ,247,2996.96484375
22008,CZ-PZ_t248,CZ-PZ,248,2996.96875
22009,CZ-PZ_t249,CZ-PZ,249,2996.97265625
22010,CZ-PZ_t250,CZ-PZ,250,2996.9765625
22011,CZ-PZ_t251,CZ-PZ,251,2996.98046875
22012,CZ-PZ_t252,CZ-PZ,252,2996.984375
22013,CZ-PZ_t253,CZ-PZ,253,2996.98828125
22014,CZ-PZ_t254,CZ-PZ,254,2996.9921875
22015,CZ-PZ_t255,CZ-PZ,255,2996.99609375
22016,CZ-PZ_t256,CZ-PZ,256,2997.0
22017,CZ-PZ_t257,CZ-PZ,257,2997.00390625
22018,CZ-PZ_t258,CZ-PZ,258,2997.0078125
22019,CZ-PZ_t259,CZ-PZ,259,2997.01171875
22020,CZ-PZ_t260,CZ-PZ,260,2997.015625
22021,CZ-PZ_t261,CZ-PZ,261,2997.01953125
22022,CZ-PZ_t262,CZ-PZ,262,2997.0234375
22023,CZ-PZ_t263,CZ-PZ,263,2997.02734375
22024,CZ-PZ_t264,CZ-PZ,264,2997.03125
22025,CZ-PZ_t265,CZ-PZ,265,2997.03515625
22026,CZ-PZ_t266,CZ-PZ,266,2997.0390625
22027,CZ-PZ_t267,CZ-PZ,267,2997.04296875
22028,CZ-PZ_t268,CZ-PZ,268,2997.046875
22029,CZ-PZ_t269,CZ-PZ,269,2997.05078125
22030,CZ-PZ_t270,CZ-PZ,270,2997.0546875
22031,CZ-PZ_t271,CZ-PZ,271,2997.05859375
22032,CZ-PZ_t272,CZ-PZ,272,2997.0625
22033,CZ-PZ_t273,CZ-PZ,273,2997.06640625
22034,CZ-PZ_t274,CZ-PZ,274,2997.0703125
22035,CZ-PZ_t275,CZ-PZ,275,2997.07421875
22036,CZ-PZ_t276,CZ-PZ,276,2997.078125
22037,CZ-PZ_t277,CZ-PZ,277,2997.08203125
22038,CZ-PZ_t278,CZ-PZ,278,2997.0859375
22039,CZ-PZ_t279,CZ-PZ,279,2997.08984375
22040,CZ-PZ_t280,CZ-PZ,280,2997.09375
22041,CZ-PZ_t281,CZ-PZ,281,2997.09765625
22042,CZ-PZ_t282,CZ-PZ,282,2997.1015625
22043,CZ-PZ_t283,CZ-PZ,283,2997.10546875
22044,CZ-PZ_t284,CZ-PZ,284,2997.109375
22045,CZ-PZ_t285,CZ-PZ,285,2997.11328125
22046,CZ-PZ_t286,CZ-PZ,286,2997.1171875
22047,CZ-PZ_t287,CZ-PZ,287,2997.12109375
22048,CZ-PZ_t288,CZ-PZ,288,2997.125
22049,CZ-PZ_t289,CZ-PZ,289,2997.12890625
22050,CZ-PZ_t290,CZ-PZ,290,2997.1328125
22051,CZ-PZ_t291,CZ-PZ,291,2997.13671875
22052,CZ-PZ_t292,CZ-PZ,292,2997.140625
22053,CZ-PZ_t293,CZ-PZ,293,2997.14453125
22054,CZ-PZ_t294,CZ-PZ,294,2997.1484375
22055,CZ-PZ_t295,CZ-PZ,295,2997.15234375
22056,CZ-PZ_t296,CZ-PZ,296,2997.15625
22057,CZ-PZ_t297,CZ-PZ,297,2997.16015625
22058,CZ-PZ_t298,CZ-PZ,298,2997.1640625
22059,CZ-PZ_t299,CZ-PZ,299,2997.16796875
22060,CZ-PZ_t300,CZ-PZ,300,2997.171875
22061,CZ-PZ_t301,CZ-PZ,301,2997.17578125
22062,CZ-PZ_t302,CZ-PZ,302,2997.1796875
22063,CZ-PZ_t303,CZ-PZ,303,2997.18359375
22064,CZ-PZ_t304,CZ-PZ,304,2997.1875
22065,CZ-PZ_t305,CZ-PZ,305,2997.19140625
22066,CZ-PZ_t306,CZ-PZ,306,2997.1953125
22067,CZ-PZ_t307,CZ-PZ,307,2997.19921875
22068,CZ-PZ_t308,CZ-PZ,308,2997.203125
22069,CZ-PZ_t309,CZ-PZ,309,2997.20703125
22070,CZ-PZ_t310,CZ-PZ,310,2997.2109375
22071,CZ-PZ_t311,CZ-PZ,311,2997.21484375
22072,CZ-PZ_t312,CZ-PZ,312,2997.21875
22073,CZ-PZ_t313,CZ-PZ,313,2997.22265625
22074,CZ-PZ_t314,CZ-PZ,314,2997.2265625
22075,CZ-PZ_t315,CZ-PZ,315,2997.23046875
22076,CZ-PZ_t316,CZ-PZ,316,2997.234375
22077,CZ-PZ_t317,CZ-PZ,317,2997.23828125
22078,CZ-PZ_t318,CZ-PZ,318,2997.2421875
22079,CZ-PZ_t319,CZ-PZ,319,2997.24609375
22080,CZ-PZ_t320,CZ-PZ,320,2997.25
22081,CZ-PZ_t321,CZ-PZ,321,2997.25390625
22082,CZ-PZ_t322,CZ-PZ,322,2997.2578125
22083,CZ-PZ_t323,CZ-PZ,323,2997.26171875
22084,CZ-PZ_t324,CZ-PZ,324,2997.265625
22085,CZ-PZ_t325,CZ-PZ,325,2997.26953125
22086,CZ-PZ_t326,CZ-PZ,326,2997.2734375
22087,CZ-PZ_t327,CZ-PZ,327,2997.27734375
22088,CZ-PZ_t328,CZ-PZ,328,2997.28125
22089,CZ-PZ_t329,CZ-PZ,329,2997.28515625
22090,CZ-PZ_t330,CZ-PZ,330,2997.2890625
22091,CZ-PZ_t331,CZ-PZ,331,2997.29296875
22092,CZ-PZ_t332,CZ-PZ,332,2997.296875
22093,CZ-PZ_t333,CZ-PZ,333,2997.30078125
22094,CZ-PZ_t334,CZ-PZ,334,2997.3046875
22095,CZ-PZ_t335,CZ-PZ,335,2997.30859375
22096,CZ-PZ_t336,CZ-PZ,336,2997.3125
22097,CZ-PZ_t337,CZ-PZ,337,2997.31640625
22098,CZ-PZ_t338,CZ-PZ,338,2997.3203125
22099,CZ-PZ_t339,CZ-PZ,339,2997.32421875
22100,CZ-PZ_t340,CZ-PZ,340,2997.328125
22101,CZ-PZ_t341,CZ-PZ,341,2997.33203125
22102,CZ-PZ_t342,CZ-PZ,342,2997.3359375
22103,CZ-PZ_t343,CZ-PZ,343,2997.33984375
22104,CZ-PZ_t344,CZ-PZ,344,2997.34375
22105,CZ-PZ_t345,CZ-PZ,345,2997.34765625
22106,CZ-PZ_t346,CZ-PZ,346,2997.3515625
22107,CZ-PZ_t347,CZ-PZ,347,2997.35546875
22108,CZ-PZ_t348,CZ-PZ,348,2997.359375
22109,CZ-PZ_t349,CZ-PZ,349,2997.36328125
22110,CZ-PZ_t350,CZ-PZ,350,2997.3671875
22111,CZ-PZ_t351,CZ-PZ,351,2997.37109375
22112,CZ-PZ_t352,CZ-PZ,352,2997.375
22113,CZ-PZ_t353,CZ-PZ,353,2997.37890625
22114,CZ-PZ_t354,CZ-PZ,354,2997.3828125
22115,CZ-PZ_t355,CZ-PZ,355,2997.38671875
22116,CZ-PZ_t356,CZ-PZ,356,2997.390625
22117,CZ-PZ_t357,CZ-PZ,357,2997.39453125
22118,CZ-PZ_t358,CZ-PZ,358,2997.3984375
22119,CZ-PZ_t359,CZ-PZ,359,2997.40234375
22120,CZ-PZ_t360,CZ-PZ,360,2997.40625
22121,CZ-PZ_t361,CZ-PZ,361,2997.41015625
22122,CZ-PZ_t362,CZ-PZ,362,2997.4140625
22123,CZ-PZ_t363,CZ-PZ,363,2997.41796875
22124,CZ-PZ_t364,CZ-PZ,364,2997.421875
22125,CZ-PZ_t365,CZ-PZ,365,2997.42578125
22126,CZ-PZ_t366,CZ-PZ,366,2997.4296875
22127,CZ-PZ_t367,CZ-PZ,367,2997.43359375
22128,CZ-PZ_t368,CZ-PZ,368,2997.4375
22129,CZ-PZ_t369,CZ-PZ,369,2997.44140625
22130,CZ-PZ_t370,CZ-PZ,370,2997.4453125
22131,CZ-PZ_t371,CZ-PZ,371,2997.44921875
22132,CZ-PZ_t372,CZ-PZ,372,2997.453125
22133,CZ-PZ_t373,CZ-PZ,373,2997.45703125
22134,CZ-PZ_t374,CZ-PZ,374,2997.4609375
22135,CZ-PZ_t375,CZ-PZ,375,2997.46484375
22136,CZ-PZ_t376,CZ-PZ,376,2997.46875
22137,CZ-PZ_t377,CZ-PZ,377,2997.47265625
22138,CZ-PZ_t378,CZ-PZ,378,2997.4765625
22139,CZ-PZ_t379,CZ-PZ,379,2997.48046875
22140,CZ-PZ_t380,CZ-PZ,380,2997.484375
22141,CZ-PZ_t381,CZ-PZ,381,2997.48828125
22142,CZ-PZ_t382,CZ-PZ,382,2997.4921875
22143,CZ-PZ_t383,CZ-PZ,383,2997.49609375
22144,CZ-PZ_t384,CZ-PZ,384,2997.5
22145,CZ-PZ_t385,CZ-PZ,385,2997.50390625
22146,CZ-PZ_t386,CZ-PZ,386,2997.5078125
22147,CZ-PZ_t387,CZ-PZ,387,2997.51171875
22148,CZ-PZ_t388,CZ-PZ,388,2997.515625
22149,CZ-PZ_t389,CZ-PZ,389,2997.51953125
22150,CZ-PZ_t390,CZ-PZ,390,2997.5234375
22151,CZ-PZ_t391,CZ-PZ,391,2997.52734375
22152,CZ-PZ_t392,CZ-PZ,392,2997.53125
22153,CZ-PZ_t393,CZ-PZ,393,2997.53515625
22154,CZ-PZ_t394,CZ-PZ,394,2997.5390625
22155,CZ-PZ_t395,CZ-PZ,395,2997.54296875
22156,CZ-PZ_t396,CZ-PZ,396,2997.546875
22157,CZ-PZ_t397,CZ-PZ,397,2997.55078125
22158,CZ-PZ_t398,CZ-PZ,398,2997.5546875
22159,CZ-PZ_t399,CZ-PZ,399,2997.55859375
22160,CZ-PZ_t400,CZ-PZ,400,2997.5625
22161,CZ-PZ_t401,CZ-PZ,401,2997.56640625
22162,CZ-PZ_t402,CZ-PZ,402,2997.5703125
22163,CZ-PZ_t403,CZ-PZ,403,2997.57421875
22164,CZ-PZ_t404,CZ-PZ,404,2997.578125
22165,CZ-PZ_t405,CZ-PZ,405,2997.58203125
22166,CZ-PZ_t406,CZ-PZ,406,2997.5859375
22167,CZ-PZ_t407,CZ-PZ,407,2997.58984375
22168,CZ-PZ_t408,CZ-PZ,408,2997.59375
22169,CZ-PZ_t409,CZ-PZ,409,2997.59765625
22170,CZ-PZ_t410,CZ-PZ,410,2997.6015625
22171,CZ-PZ_t411,CZ-PZ,411,2997.60546875
22172,CZ-PZ_t412,CZ-PZ,412,2997.609375
22173,CZ-PZ_t413,CZ-PZ,413,2997.61328125
22174,CZ-PZ_t414,CZ-PZ,414,2997.6171875
22175,CZ-PZ_t415,CZ-PZ,415,2997.62109375
22176,CZ-PZ_t416,CZ-PZ,416,2997.625
22177,CZ-PZ_t417,CZ-PZ,417,2997.62890625
22178,CZ-PZ_t418,CZ-PZ,418,2997.6328125
22179,CZ-PZ_t419,CZ-PZ,419,2997.63671875
22180,CZ-PZ_t420,CZ-PZ,420,2997.640625
22181,CZ-PZ_t421,CZ-PZ,421,2997.64453125
22182,CZ-PZ_t422,CZ-PZ,422,2997.6484375
22183,CZ-PZ_t423,CZ-PZ,423,2997.65234375
22184,CZ-PZ_t424,CZ-PZ,424,2997.65625
22185,CZ-PZ_t425,CZ-PZ,425,2997.66015625
22186,CZ-PZ_t426,CZ-PZ,426,2997.6640625
22187,CZ-PZ_t427,CZ-PZ,427,2997.66796875
22188,CZ-PZ_t428,CZ-PZ,428,2997.671875
22189,CZ-PZ_t429,CZ-PZ,429,2997.67578125
22190,CZ-PZ_t430,CZ-PZ,430,2997.6796875
22191,CZ-PZ_t431,CZ-PZ,431,2997.68359375
22192,CZ-PZ_t432,CZ-PZ,432,2997.6875
22193,CZ-PZ_t433,CZ-PZ,433,2997.69140625
22194,CZ-PZ_t434,CZ-PZ,434,2997.6953125
22195,CZ-PZ_t435,CZ-PZ,435,2997.69921875
22196,CZ-PZ_t436,CZ-PZ,436,2997.703125
22197,CZ-PZ_t437,CZ-PZ,437,2997.70703125
22198,CZ-PZ_t438,CZ-PZ,438,2997.7109375
22199,CZ-PZ_t439,CZ-PZ,439,2997.71484375
22200,CZ-PZ_t440,CZ-PZ,440,2997.71875
22201,CZ-PZ_t441,CZ-PZ,441,2997.72265625
22202,CZ-PZ_t442,CZ-PZ,442,2997.7265625
22203,CZ-PZ_t443,CZ-PZ,443,2997.73046875
22204,CZ-PZ_t444,CZ-PZ,444,2997.734375
22205,CZ-PZ_t445,CZ-PZ,445,2997.73828125
22206,CZ-PZ_t446,CZ-PZ,446,2997.7421875
22207,CZ-PZ_t447,CZ-PZ,447,2997.74609375
22208,CZ-PZ_t448,CZ-PZ,448,2997.75
22209,CZ-PZ_t449,CZ-PZ,449,2997.75390625
22210,CZ-PZ_t450,CZ-PZ,450,2997.7578125
22211,CZ-PZ_t451,CZ-PZ,451,2997.76171875
22212,CZ-PZ_t452,CZ-PZ,452,2997.765625
22213,CZ-PZ_t453,CZ-PZ,453,2997.76953125
22214,CZ-PZ_t454,CZ-PZ,454,2997.7734375
22215,CZ-PZ_t455,CZ-PZ,455,2997.77734375
22216,CZ-PZ_t456,CZ-PZ,456,2997.78125
22217,CZ-PZ_t457,CZ-PZ,457,2997.78515625
22218,CZ-PZ_t458,CZ-PZ,458,2997.7890625
22219,CZ-PZ_t459,CZ-PZ,459,2997.79296875
22220,CZ-PZ_t460,CZ-PZ,460,2997.796875
22221,CZ-PZ_t461,CZ-PZ,461,2997.80078125
22222,CZ-PZ_t462,CZ-PZ,462,2997.8046875
22223,CZ-PZ_t463,CZ-PZ,463,2997.80859375
22224,CZ-PZ_t464,CZ-PZ,464,2997.8125
22225,CZ-PZ_t465,CZ-PZ,465,2997.81640625
22226,CZ-PZ_t466,CZ-PZ,466,2997.8203125
22227,CZ-PZ_t467,CZ-PZ,467,2997.82421875
22228,CZ-PZ_t468,CZ-PZ,468,2997.828125
22229,CZ-PZ_t469,CZ-PZ,469,2997.83203125
22230,CZ-PZ_t470,CZ-PZ,470,2997.8359375
22231,CZ-PZ_t471,CZ-PZ,471,2997.83984375
22232,CZ-PZ_t472,CZ-PZ,472,2997.84375
22233,CZ-PZ_t473,CZ-PZ,473,2997.84765625
22234,CZ-PZ_t474,CZ-PZ,474,2997.8515625
22235,CZ-PZ_t475,CZ-PZ,475,2997.85546875
22236,CZ-PZ_t476,CZ-PZ,476,2997.859375
22237,CZ-PZ_t477,CZ-PZ,477,2997.86328125
22238,CZ-PZ_t478,CZ-PZ,478,2997.8671875
22239,CZ-PZ_t479,CZ-PZ,479,2997.87109375
22240,CZ-PZ_t480,CZ-PZ,480,2997.875
22241,CZ-PZ_t481,CZ-PZ,481,2997.87890625
22242,CZ-PZ_t482,CZ-PZ,482,2997.8828125
22243,CZ-PZ_t483,CZ-PZ,483,2997.88671875
22244,CZ-PZ_t484,CZ-PZ,484,2997.890625
22245,CZ-PZ_t485,CZ-PZ,485,2997.89453125
22246,CZ-PZ_t486,CZ-PZ,486,2997.8984375
22247,CZ-PZ_t487,CZ-PZ,487,2997.90234375
22248,CZ-PZ_t488,CZ-PZ,488,2997.90625
22249,CZ-PZ_t489,CZ-PZ,489,2997.91015625
22250,CZ-PZ_t490,CZ-PZ,490,2997.9140625
22251,CZ-PZ_t491,CZ-PZ,491,2997.91796875
22252,CZ-PZ_t492,CZ-PZ,492,2997.921875
22253,CZ-PZ_t493,CZ-PZ,493,2997.92578125
22254,CZ-PZ_t494,CZ-PZ,494,2997.9296875
22255,CZ-PZ_t495,CZ-PZ,495,2997.93359375
22256,CZ-PZ_t496,CZ-PZ,496,2997.9375
22257,CZ-PZ_t497,CZ-PZ,497,2997.94140625
22258,CZ-PZ_t498,CZ-PZ,498,2997.9453125
22259,CZ-PZ_t499,CZ-PZ,499,2997.94921875
22260,CZ-PZ_t500,CZ-PZ,500,2997.953125
22261,CZ-PZ_t501,CZ-PZ,501,2997.95703125
22262,CZ-PZ_t502,CZ-PZ,502,2997.9609375
22263,CZ-PZ_t503,CZ-PZ,503,2997.96484375
22264,CZ-PZ_t504,CZ-PZ,504,2997.96875
22265,CZ-PZ_t505,CZ-PZ,505,2997.97265625
22266,CZ-PZ_t506,CZ-PZ,506,2997.9765625
22267,CZ-PZ_t507,CZ-PZ,507,2997.98046875
22268,CZ-PZ_t508,CZ-PZ,508,2997.984375
22269,CZ-PZ_t509,CZ-PZ,509,2997.98828125
22270,CZ-PZ_t510,CZ-PZ,510,2997.9921875
22271,CZ-PZ_t511,CZ-PZ,511,2997.99609375
22272,CZ-PZ_t512,CZ-PZ,512,2998.0
22273,CZ-PZ_t513,CZ-PZ,513,2998.00390625
22274,CZ-PZ_t514,CZ-PZ,514,2998.0078125
22275,CZ-PZ_t515,CZ-PZ,515,2998.01171875
22276,CZ-PZ_t516,CZ-PZ,516,2998.015625
22277,CZ-PZ_t517,CZ-PZ,517,2998.01953125
22278,CZ-PZ_t518,CZ-PZ,518,2998.0234375
22279,CZ-PZ_t519,CZ-PZ,519,2998.02734375
22280,CZ-PZ_t520,CZ-PZ,520,2998.03125
22281,CZ-PZ_t521,CZ-PZ,521,2998.03515625
22282,CZ-PZ_t522,CZ-PZ,522,2998.0390625
22283,CZ-PZ_t523,CZ-PZ,523,2998.04296875
22284,CZ-PZ_t524,CZ-PZ,524,2998.046875
22285,CZ-PZ_t525,CZ-PZ,525,2998.05078125
22286,CZ-PZ_t526,CZ-PZ,526,2998.0546875
22287,CZ-PZ_t527,CZ-PZ,527,2998.05859375
22288,CZ-PZ_t528,CZ-PZ,528,2998.0625
22289,CZ-PZ_t529,CZ-PZ,529,2998.06640625
22290,CZ-PZ_t530,CZ-PZ,530,2998.0703125
22291,CZ-PZ_t531,CZ-PZ,531,2998.07421875
22292,CZ-PZ_t532,CZ-PZ,532,2998.078125
22293,CZ-PZ_t533,CZ-PZ,533,2998.08203125
22294,CZ-PZ_t534,CZ-PZ,534,2998.0859375
22295,CZ-PZ_t535,CZ-PZ,535,2998.08984375
22296,CZ-PZ_t536,CZ-PZ,536,2998.09375
22297,CZ-PZ_t537,CZ-PZ,537,2998.09765625
22298,CZ-PZ_t538,CZ-PZ,538,2998.1015625
22299,CZ-PZ_t539,CZ-PZ,539,2998.10546875
22300,CZ-PZ_t540,CZ-PZ,540,2998.109375
22301,CZ-PZ_t541,CZ-PZ,541,2998.11328125
22302,CZ-PZ_t542,CZ-PZ,542,2998.1171875
22303,CZ-PZ_t543,CZ-PZ,543,2998.12109375
22304,CZ-PZ_t544,CZ-PZ,544,2998.125
22305,CZ-PZ_t545,CZ-PZ,545,2998.12890625
22306,CZ-PZ_t546,CZ-PZ,546,2998.1328125
22307,CZ-PZ_t547,CZ-PZ,547,2998.13671875
22308,CZ-PZ_t548,CZ-PZ,548,2998.140625
22309,CZ-PZ_t549,CZ-PZ,549,2998.14453125
22310,CZ-PZ_t550,CZ-PZ,550,2998.1484375
22311,CZ-PZ_t551,CZ-PZ,551,2998.15234375
22312,CZ-PZ_t552,CZ-PZ,552,2998.15625
22313,CZ-PZ_t553,CZ-PZ,553,2998.16015625
22314,CZ-PZ_t554,CZ-PZ,554,2998.1640625
22315,CZ-PZ_t555,CZ-PZ,555,2998.16796875
22316,CZ-PZ_t556,CZ-PZ,556,2998.171875
22317,CZ-PZ_t557,CZ-PZ,557,2998.17578125
22318,CZ-PZ_t558,CZ-PZ,558,2998.1796875
22319,CZ-PZ_t559,CZ-PZ,559,2998.18359375
22320,CZ-PZ_t560,CZ-PZ,560,2998.1875
22321,CZ-PZ_t561,CZ-PZ,561,2998.19140625
22322,CZ-PZ_t562,CZ-PZ,562,2998.1953125
22323,CZ-PZ_t563,CZ-PZ,563,2998.19921875
22324,CZ-PZ_t564,CZ-PZ,564,2998.203125
22325,CZ-PZ_t565,CZ-PZ,565,2998.20703125
22326,CZ-PZ_t566,CZ-PZ,566,2998.2109375
22327,CZ-PZ_t567,CZ-PZ,567,2998.21484375
22328,CZ-PZ_t568,CZ-PZ,568,2998.21875
22329,CZ-PZ_t569,CZ-PZ,569,2998.22265625
22330,CZ-PZ_t570,CZ-PZ,570,2998.2265625
22331,CZ-PZ_t571,CZ-PZ,571,2998.23046875
22332,CZ-PZ_t572,CZ-PZ,572,2998.234375
22333,CZ-PZ_t573,CZ-PZ,573,2998.23828125
22334,CZ-PZ_t574,CZ-PZ,574,2998.2421875
22335,CZ-PZ_t575,CZ-PZ,575,2998.24609375
22336,CZ-PZ_t576,CZ-PZ,576,2998.25
22337,CZ-PZ_t577,CZ-PZ,577,2998.25390625
22338,CZ-PZ_t578,CZ-PZ,578,2998.2578125
22339,CZ-PZ_t579,CZ-PZ,579,2998.26171875
22340,CZ-PZ_t580,CZ-PZ,580,2998.265625
22341,CZ-PZ_t581,CZ-PZ,581,2998.26953125
22342,CZ-PZ_t582,CZ-PZ,582,2998.2734375
22343,CZ-PZ_t583,CZ-PZ,583,2998.27734375
22344,CZ-PZ_t584,CZ-PZ,584,2998.28125
