Id,Label,electrode,time_idx,layer,graph_label
FT9-FT10_t1003,FT9-FT10_t1003,FT9-FT10,1003,FT9-FT10,ictal
FT9-FT10_t1004,FT9-FT10_t1004,FT9-FT10,1004,FT9-FT10,ictal
FT9-FT10_t1005,FT9-FT10_t1005,FT9-FT10,1005,FT9-FT10,ictal
FT9-FT10_t1006,FT9-FT10_t1006,FT9-FT10,1006,FT9-FT10,ictal
FT9-FT10_t1007,FT9-FT10_t1007,FT9-FT10,1007,FT9-FT10,ictal
FT9-FT10_t1008,FT9-FT10_t1008,FT9-FT10,1008,FT9-FT10,ictal
FT9-FT10_t1009,FT9-FT10_t1009,FT9-FT10,1009,FT9-FT10,ictal
FT9-FT10_t1010,FT9-FT10_t1010,FT9-FT10,1010,FT9-FT10,ictal
FT9-FT10_t1011,FT9-FT10_t1011,FT9-FT10,1011,FT9-FT10,ictal
FT9-FT10_t1012,FT9-FT10_t1012,FT9-FT10,1012,FT9-FT10,ictal
FT9-FT10_t1013,FT9-FT10_t1013,FT9-FT10,1013,FT9-FT10,ictal
FT9-FT10_t1014,FT9-FT10_t1014,FT9-FT10,1014,FT9-FT10,ictal
FT9-FT10_t1015,FT9-FT10_t1015,FT9-FT10,1015,FT9-FT10,ictal
FT9-FT10_t1016,FT9-FT10_t1016,FT9-FT10,1016,FT9-FT10,ictal
FT9-FT10_t1017,FT9-FT10_t1017,FT9-FT10,1017,FT9-FT10,ictal
FT9-FT10_t1018,FT9-FT10_t1018,FT9-FT10,1018,FT9-FT10,ictal
FT9-FT10_t1019,FT9-FT10_t1019,FT9-FT10,1019,FT9-FT10,ictal
FT9-FT10_t1020,FT9-FT10_t1020,FT9-FT10,1020,FT9-FT10,ictal
FT9-FT10_t1021,FT9-FT10_t1021,FT9-FT10,1021,FT9-FT10,ictal
FT9-FT10_t1022,FT9-FT10_t1022,FT9-FT10,1022,FT9-FT10,ictal
FT9-FT10_t1023,FT9-FT10_t1023,FT9-FT10,1023,FT9-FT10,ictal
FT9-FT10_t1024,FT9-FT10_t1024,FT9-FT10,1024,FT9-FT10,ictal
FT9-FT10_t1025,FT9-FT10_t1025,FT9-FT10,1025,FT9-FT10,ictal
FT9-FT10_t1026,FT9-FT10_t1026,FT9-FT10,1026,FT9-FT10,ictal
FT9-FT10_t1027,FT9-FT10_t1027,FT9-FT10,1027,FT9-FT10,ictal
FT9-FT10_t1028,FT9-FT10_t1028,FT9-FT10,1028,FT9-FT10,ictal
FT9-FT10_t1029,FT9-FT10_t1029,FT9-FT10,1029,FT9-FT10,ictal
FT9-FT10_t1030,FT9-FT10_t1030,FT9-FT10,1030,FT9-FT10,ictal
FT9-FT10_t1031,FT9-FT10_t1031,FT9-FT10,1031,FT9-FT10,ictal
FT9-FT10_t1032,FT9-FT10_t1032,FT9-FT10,1032,FT9-FT10,ictal
FT9-FT10_t1033,FT9-FT10_t1033,FT9-FT10,1033,FT9-FT10,ictal
FT9-FT10_t1034,FT9-FT10_t1034,FT9-FT10,1034,FT9-FT10,ictal
FT9-FT10_t1035,FT9-FT10_t1035,FT9-FT10,1035,FT9-FT10,ictal
FT9-FT10_t1036,FT9-FT10_t1036,FT9-FT10,1036,FT9-FT10,ictal
FT9-FT10_t1037,FT9-FT10_t1037,FT9-FT10,1037,FT9-FT10,ictal
FT9-FT10_t1038,FT9-FT10_t1038,FT9-FT10,1038,FT9-FT10,ictal
FT9-FT10_t1039,FT9-FT10_t1039,FT9-FT10,1039,FT9-FT10,ictal
FT9-FT10_t1040,FT9-FT10_t1040,FT9-FT10,1040,FT9-FT10,ictal
FT9-FT10_t1041,FT9-FT10_t1041,FT9-FT10,1041,FT9-FT10,ictal
FT9-FT10_t1042,FT9-FT10_t1042,FT9-FT10,1042,FT9-FT10,ictal
FT9-FT10_t1043,FT9-FT10_t1043,FT9-FT10,1043,FT9-FT10,ictal
FT9-FT10_t1044,FT9-FT10_t1044,FT9-FT10,1044,FT9-FT10,ictal
FT9-FT10_t1045,FT9-FT10_t1045,FT9-FT10,1045,FT9-FT10,ictal
FT9-FT10_t1046,FT9-FT10_t1046,FT9-FT10,1046,FT9-FT10,ictal
FT9-FT10_t1047,FT9-FT10_t1047,FT9-FT10,1047,FT9-FT10,ictal
FT9-FT10_t1048,FT9-FT10_t1048,FT9-FT10,1048,FT9-FT10,ictal
FT9-FT10_t1049,FT9-FT10_t1049,FT9-FT10,1049,FT9-FT10,ictal
FT9-FT10_t1050,FT9-FT10_t1050,FT9-FT10,1050,FT9-FT10,ictal
FT9-FT10_t1051,FT9-FT10_t1051,FT9-FT10,1051,FT9-FT10,ictal
FT9-FT10_t1052,FT9-FT10_t1052,FT9-FT10,1052,FT9-FT10,ictal
FT9-FT10_t1053,FT9-FT10_t1053,FT9-FT10,1053,FT9-FT10,ictal
FT9-FT10_t1054,FT9-FT10_t1054,FT9-FT10,1054,FT9-FT10,ictal
FT9-FT10_t1055,FT9-FT10_t1055,FT9-FT10,1055,FT9-FT10,ictal
FT9-FT10_t1056,FT9-FT10_t1056,FT9-FT10,1056,FT9-FT10,ictal
FT9-FT10_t1057,FT9-FT10_t1057,FT9-FT10,1057,FT9-FT10,ictal
FT9-FT10_t1058,FT9-FT10_t1058,FT9-FT10,1058,FT9-FT10,ictal
FT9-FT10_t1059,FT9-FT10_t1059,FT9-FT10,1059,FT9-FT10,ictal
FT9-FT10_t1060,FT9-FT10_t1060,FT9-FT10,1060,FT9-FT10,ictal
FT9-FT10_t1061,FT9-FT10_t1061,FT9-FT10,1061,FT9-FT10,ictal
FT9-FT10_t1062,FT9-FT10_t1062,FT9-FT10,1062,FT9-FT10,ictal
FT9-FT10_t1063,FT9-FT10_t1063,FT9-FT10,1063,FT9-FT10,ictal
FT9-FT10_t1064,FT9-FT10_t1064,FT9-FT10,1064,FT9-FT10,ictal
FT9-FT10_t1065,FT9-FT10_t1065,FT9-FT10,1065,FT9-FT10,ictal
FT9-FT10_t1066,FT9-FT10_t1066,FT9-FT10,1066,FT9-FT10,ictal
FT9-FT10_t1067,FT9-FT10_t1067,FT9-FT10,1067,FT9-FT10,ictal
FT9-FT10_t1068,FT9-FT10_t1068,FT9-FT10,1068,FT9-FT10,ictal
FT9-FT10_t1069,FT9-FT10_t1069,FT9-FT10,1069,FT9-FT10,ictal
FT9-FT10_t1070,FT9-FT10_t1070,FT9-FT10,1070,FT9-FT10,ictal
FT9-FT10_t1071,FT9-FT10_t1071,FT9-FT10,1071,FT9-FT10,ictal
FT9-FT10_t1072,FT9-FT10_t1072,FT9-FT10,1072,FT9-FT10,ictal
FT9-FT10_t1073,FT9-FT10_t1073,FT9-FT10,1073,FT9-FT10,ictal
FT9-FT10_t1074,FT9-FT10_t1074,FT9-FT10,1074,FT9-FT10,ictal
FT9-FT10_t1075,FT9-FT10_t1075,FT9-FT10,1075,FT9-FT10,ictal
FT9-FT10_t1076,FT9-FT10_t1076,FT9-FT10,1076,FT9-FT10,ictal
FT9-FT10_t1077,FT9-FT10_t1077,FT9-FT10,1077,FT9-FT10,ictal
FT9-FT10_t1078,FT9-FT10_t1078,FT9-FT10,1078,FT9-FT10,ictal
FT9-FT10_t1079,FT9-FT10_t1079,FT9-FT10,1079,FT9-FT10,ictal
FT9-FT10_t1080,FT9-FT10_t1080,FT9-FT10,1080,FT9-FT10,ictal
FT9-FT10_t1081,FT9-FT10_t1081,FT9-FT10,1081,FT9-FT10,ictal
FT9-FT10_t1082,FT9-FT10_t1082,FT9-FT10,1082,FT9-FT10,ictal
FT9-FT10_t1083,FT9-FT10_t1083,FT9-FT10,1083,FT9-FT10,ictal
FT9-FT10_t1084,FT9-FT10_t1084,FT9-FT10,1084,FT9-FT10,ictal
FT9-FT10_t1085,FT9-FT10_t1085,FT9-FT10,1085,FT9-FT10,ictal
FT9-FT10_t1086,FT9-FT10_t1086,FT9-FT10,1086,FT9-FT10,ictal
FT9-FT10_t1087,FT9-FT10_t1087,FT9-FT10,1087,FT9-FT10,ictal
FT9-FT10_t1088,FT9-FT10_t1088,FT9-FT10,1088,FT9-FT10,ictal
FT9-FT10_t1089,FT9-FT10_t1089,FT9-FT10,1089,FT9-FT10,ictal
FT9-FT10_t1090,FT9-FT10_t1090,FT9-FT10,1090,FT9-FT10,ictal
FT9-FT10_t1091,FT9-FT10_t1091,FT9-FT10,1091,FT9-FT10,ictal
FT9-FT10_t1092,FT9-FT10_t1092,FT9-FT10,1092,FT9-FT10,ictal
FT9-FT10_t1093,FT9-FT10_t1093,FT9-FT10,1093,FT9-FT10,ictal
FT9-FT10_t1094,FT9-FT10_t1094,FT9-FT10,1094,FT9-FT10,ictal
FT9-FT10_t1095,FT9-FT10_t1095,FT9-FT10,1095,FT9-FT10,ictal
FT9-FT10_t1096,FT9-FT10_t1096,FT9-FT10,1096,FT9-FT10,ictal
FT9-FT10_t1097,FT9-FT10_t1097,FT9-FT10,1097,FT9-FT10,ictal
FT9-FT10_t1098,FT9-FT10_t1098,FT9-FT10,1098,FT9-FT10,ictal
FT9-FT10_t1099,FT9-FT10_t1099,FT9-FT10,1099,FT9-FT10,ictal
FT9-FT10_t1100,FT9-FT10_t1100,FT9-FT10,1100,FT9-FT10,ictal
FT9-FT10_t1101,FT9-FT10_t1101,FT9-FT10,1101,FT9-FT10,ictal
FT9-FT10_t1102,FT9-FT10_t1102,FT9-FT10,1102,FT9-FT10,ictal
FT9-FT10_t1103,FT9-FT10_t1103,FT9-FT10,1103,FT9-FT10,ictal
FT9-FT10_t1104,FT9-FT10_t1104,FT9-FT10,1104,FT9-FT10,ictal
FT9-FT10_t1105,FT9-FT10_t1105,FT9-FT10,1105,FT9-FT10,ictal
FT9-FT10_t1106,FT9-FT10_t1106,FT9-FT10,1106,FT9-FT10,ictal
FT9-FT10_t1107,FT9-FT10_t1107,FT9-FT10,1107,FT9-FT10,ictal
FT9-FT10_t1108,FT9-FT10_t1108,FT9-FT10,1108,FT9-FT10,ictal
FT9-FT10_t1109,FT9-FT10_t1109,FT9-FT10,1109,FT9-FT10,ictal
FT9-FT10_t1110,FT9-FT10_t1110,FT9-FT10,1110,FT9-FT10,ictal
FT9-FT10_t1111,FT9-FT10_t1111,FT9-FT10,1111,FT9-FT10,ictal
FT9-FT10_t1112,FT9-FT10_t1112,FT9-FT10,1112,FT9-FT10,ictal
FT9-FT10_t1113,FT9-FT10_t1113,FT9-FT10,1113,FT9-FT10,ictal
FT9-FT10_t1114,FT9-FT10_t1114,FT9-FT10,1114,FT9-FT10,ictal
FT9-FT10_t1115,FT9-FT10_t1115,FT9-FT10,1115,FT9-FT10,ictal
FT9-FT10_t1116,FT9-FT10_t1116,FT9-FT10,1116,FT9-FT10,ictal
FT9-FT10_t1117,FT9-FT10_t1117,FT9-FT10,1117,FT9-FT10,ictal
FT9-FT10_t1118,FT9-FT10_t1118,FT9-FT10,1118,FT9-FT10,ictal
FT9-FT10_t1119,FT9-FT10_t1119,FT9-FT10,1119,FT9-FT10,ictal
FT9-FT10_t1120,FT9-FT10_t1120,FT9-FT10,1120,FT9-FT10,ictal
FT9-FT10_t1121,FT9-FT10_t1121,FT9-FT10,1121,FT9-FT10,ictal
FT9-FT10_t1122,FT9-FT10_t1122,FT9-FT10,1122,FT9-FT10,ictal
FT9-FT10_t1123,FT9-FT10_t1123,FT9-FT10,1123,FT9-FT10,ictal
FT9-FT10_t1124,FT9-FT10_t1124,FT9-FT10,1124,FT9-FT10,ictal
FT9-FT10_t1125,FT9-FT10_t1125,FT9-FT10,1125,FT9-FT10,ictal
FT9-FT10_t1126,FT9-FT10_t1126,FT9-FT10,1126,FT9-FT10,ictal
FT9-FT10_t1127,FT9-FT10_t1127,FT9-FT10,1127,FT9-FT10,ictal
FT9-FT10_t1128,FT9-FT10_t1128,FT9-FT10,1128,FT9-FT10,ictal
FT9-FT10_t1129,FT9-FT10_t1129,FT9-FT10,1129,FT9-FT10,ictal
FT9-FT10_t1130,FT9-FT10_t1130,FT9-FT10,1130,FT9-FT10,ictal
FT9-FT10_t1131,FT9-FT10_t1131,FT9-FT10,1131,FT9-FT10,ictal
FT9-FT10_t1132,FT9-FT10_t1132,FT9-FT10,1132,FT9-FT10,ictal
FT9-FT10_t1133,FT9-FT10_t1133,FT9-FT10,1133,FT9-FT10,ictal
FT9-FT10_t1134,FT9-FT10_t1134,FT9-FT10,1134,FT9-FT10,ictal
FT9-FT10_t1135,FT9-FT10_t1135,FT9-FT10,1135,FT9-FT10,ictal
FT9-FT10_t1136,FT9-FT10_t1136,FT9-FT10,1136,FT9-FT10,ictal
FT9-FT10_t1137,FT9-FT10_t1137,FT9-FT10,1137,FT9-FT10,ictal
FT9-FT10_t1138,FT9-FT10_t1138,FT9-FT10,1138,FT9-FT10,ictal
FT9-FT10_t1139,FT9-FT10_t1139,FT9-FT10,1139,FT9-FT10,ictal
FT9-FT10_t1140,FT9-FT10_t1140,FT9-FT10,1140,FT9-FT10,ictal
FT9-FT10_t1141,FT9-FT10_t1141,FT9-FT10,1141,FT9-FT10,ictal
FT9-FT10_t1142,FT9-FT10_t1142,FT9-FT10,1142,FT9-FT10,ictal
FT9-FT10_t1143,FT9-FT10_t1143,FT9-FT10,1143,FT9-FT10,ictal
FT9-FT10_t1144,FT9-FT10_t1144,FT9-FT10,1144,FT9-FT10,ictal
FT9-FT10_t1145,FT9-FT10_t1145,FT9-FT10,1145,FT9-FT10,ictal
FT9-FT10_t1146,FT9-FT10_t1146,FT9-FT10,1146,FT9-FT10,ictal
FT9-FT10_t1147,FT9-FT10_t1147,FT9-FT10,1147,FT9-FT10,ictal
FT9-FT10_t1148,FT9-FT10_t1148,FT9-FT10,1148,FT9-FT10,ictal
FT9-FT10_t1149,FT9-FT10_t1149,FT9-FT10,1149,FT9-FT10,ictal
FT9-FT10_t1150,FT9-FT10_t1150,FT9-FT10,1150,FT9-FT10,ictal
FT9-FT10_t1151,FT9-FT10_t1151,FT9-FT10,1151,FT9-FT10,ictal
FT9-FT10_t1152,FT9-FT10_t1152,FT9-FT10,1152,FT9-FT10,ictal
FT9-FT10_t1153,FT9-FT10_t1153,FT9-FT10,1153,FT9-FT10,ictal
FT9-FT10_t1154,FT9-FT10_t1154,FT9-FT10,1154,FT9-FT10,ictal
FT9-FT10_t1155,FT9-FT10_t1155,FT9-FT10,1155,FT9-FT10,ictal
FT9-FT10_t1156,FT9-FT10_t1156,FT9-FT10,1156,FT9-FT10,ictal
FT9-FT10_t1157,FT9-FT10_t1157,FT9-FT10,1157,FT9-FT10,ictal
FT9-FT10_t1158,FT9-FT10_t1158,FT9-FT10,1158,FT9-FT10,ictal
FT9-FT10_t1159,FT9-FT10_t1159,FT9-FT10,1159,FT9-FT10,ictal
FT9-FT10_t1160,FT9-FT10_t1160,FT9-FT10,1160,FT9-FT10,ictal
FT9-FT10_t1161,FT9-FT10_t1161,FT9-FT10,1161,FT9-FT10,ictal
FT9-FT10_t1162,FT9-FT10_t1162,FT9-FT10,1162,FT9-FT10,ictal
FT9-FT10_t1163,FT9-FT10_t1163,FT9-FT10,1163,FT9-FT10,ictal
FT9-FT10_t1164,FT9-FT10_t1164,FT9-FT10,1164,FT9-FT10,ictal
FT9-FT10_t1165,FT9-FT10_t1165,FT9-FT10,1165,FT9-FT10,ictal
FT9-FT10_t1166,FT9-FT10_t1166,FT9-FT10,1166,FT9-FT10,ictal
FT9-FT10_t1167,FT9-FT10_t1167,FT9-FT10,1167,FT9-FT10,ictal
FT9-FT10_t1168,FT9-FT10_t1168,FT9-FT10,1168,FT9-FT10,ictal
FT9-FT10_t1169,FT9-FT10_t1169,FT9-FT10,1169,FT9-FT10,ictal
FT9-FT10_t1170,FT9-FT10_t1170,FT9-FT10,1170,FT9-FT10,ictal
FT9-FT10_t1171,FT9-FT10_t1171,FT9-FT10,1171,FT9-FT10,ictal
FT9-FT10_t1172,FT9-FT10_t1172,FT9-FT10,1172,FT9-FT10,ictal
FT9-FT10_t1173,FT9-FT10_t1173,FT9-FT10,1173,FT9-FT10,ictal
FT9-FT10_t1174,FT9-FT10_t1174,FT9-FT10,1174,FT9-FT10,ictal
FT9-FT10_t1175,FT9-FT10_t1175,FT9-FT10,1175,FT9-FT10,ictal
FT9-FT10_t1176,FT9-FT10_t1176,FT9-FT10,1176,FT9-FT10,ictal
FT9-FT10_t1177,FT9-FT10_t1177,FT9-FT10,1177,FT9-FT10,ictal
FT9-FT10_t1178,FT9-FT10_t1178,FT9-FT10,1178,FT9-FT10,ictal
FT9-FT10_t1179,FT9-FT10_t1179,FT9-FT10,1179,FT9-FT10,ictal
FT9-FT10_t1180,FT9-FT10_t1180,FT9-FT10,1180,FT9-FT10,ictal
FT9-FT10_t1181,FT9-FT10_t1181,FT9-FT10,1181,FT9-FT10,ictal
FT9-FT10_t1182,FT9-FT10_t1182,FT9-FT10,1182,FT9-FT10,ictal
FT9-FT10_t1183,FT9-FT10_t1183,FT9-FT10,1183,FT9-FT10,ictal
FT9-FT10_t1184,FT9-FT10_t1184,FT9-FT10,1184,FT9-FT10,ictal
FT9-FT10_t1185,FT9-FT10_t1185,FT9-FT10,1185,FT9-FT10,ictal
FT9-FT10_t1186,FT9-FT10_t1186,FT9-FT10,1186,FT9-FT10,ictal
FT9-FT10_t1187,FT9-FT10_t1187,FT9-FT10,1187,FT9-FT10,ictal
FT9-FT10_t1188,FT9-FT10_t1188,FT9-FT10,1188,FT9-FT10,ictal
FT9-FT10_t1189,FT9-FT10_t1189,FT9-FT10,1189,FT9-FT10,ictal
FT9-FT10_t1190,FT9-FT10_t1190,FT9-FT10,1190,FT9-FT10,ictal
FT9-FT10_t1191,FT9-FT10_t1191,FT9-FT10,1191,FT9-FT10,ictal
FT9-FT10_t1192,FT9-FT10_t1192,FT9-FT10,1192,FT9-FT10,ictal
FT9-FT10_t1193,FT9-FT10_t1193,FT9-FT10,1193,FT9-FT10,ictal
FT9-FT10_t1194,FT9-FT10_t1194,FT9-FT10,1194,FT9-FT10,ictal
FT9-FT10_t1195,FT9-FT10_t1195,FT9-FT10,1195,FT9-FT10,ictal
FT9-FT10_t1196,FT9-FT10_t1196,FT9-FT10,1196,FT9-FT10,ictal
FT9-FT10_t1197,FT9-FT10_t1197,FT9-FT10,1197,FT9-FT10,ictal
FT9-FT10_t1198,FT9-FT10_t1198,FT9-FT10,1198,FT9-FT10,ictal
FT9-FT10_t1199,FT9-FT10_t1199,FT9-FT10,1199,FT9-FT10,ictal
FT9-FT10_t1200,FT9-FT10_t1200,FT9-FT10,1200,FT9-FT10,ictal
FT9-FT10_t1201,FT9-FT10_t1201,FT9-FT10,1201,FT9-FT10,ictal
FT9-FT10_t1202,FT9-FT10_t1202,FT9-FT10,1202,FT9-FT10,ictal
FT9-FT10_t1203,FT9-FT10_t1203,FT9-FT10,1203,FT9-FT10,ictal
FT9-FT10_t1204,FT9-FT10_t1204,FT9-FT10,1204,FT9-FT10,ictal
FT9-FT10_t1205,FT9-FT10_t1205,FT9-FT10,1205,FT9-FT10,ictal
FT9-FT10_t1206,FT9-FT10_t1206,FT9-FT10,1206,FT9-FT10,ictal
FT9-FT10_t1207,FT9-FT10_t1207,FT9-FT10,1207,FT9-FT10,ictal
FT9-FT10_t1208,FT9-FT10_t1208,FT9-FT10,1208,FT9-FT10,ictal
FT9-FT10_t1209,FT9-FT10_t1209,FT9-FT10,1209,FT9-FT10,ictal
FT9-FT10_t1210,FT9-FT10_t1210,FT9-FT10,1210,FT9-FT10,ictal
FT9-FT10_t1211,FT9-FT10_t1211,FT9-FT10,1211,FT9-FT10,ictal
FT9-FT10_t1212,FT9-FT10_t1212,FT9-FT10,1212,FT9-FT10,ictal
FT9-FT10_t1213,FT9-FT10_t1213,FT9-FT10,1213,FT9-FT10,ictal
FT9-FT10_t1214,FT9-FT10_t1214,FT9-FT10,1214,FT9-FT10,ictal
FT9-FT10_t1215,FT9-FT10_t1215,FT9-FT10,1215,FT9-FT10,ictal
FT9-FT10_t1216,FT9-FT10_t1216,FT9-FT10,1216,FT9-FT10,ictal
FT9-FT10_t1217,FT9-FT10_t1217,FT9-FT10,1217,FT9-FT10,ictal
FT9-FT10_t1218,FT9-FT10_t1218,FT9-FT10,1218,FT9-FT10,ictal
FT9-FT10_t1219,FT9-FT10_t1219,FT9-FT10,1219,FT9-FT10,ictal
FT9-FT10_t1220,FT9-FT10_t1220,FT9-FT10,1220,FT9-FT10,ictal
FT9-FT10_t1221,FT9-FT10_t1221,FT9-FT10,1221,FT9-FT10,ictal
FT9-FT10_t1222,FT9-FT10_t1222,FT9-FT10,1222,FT9-FT10,ictal
FT9-FT10_t1223,FT9-FT10_t1223,FT9-FT10,1223,FT9-FT10,ictal
FT9-FT10_t1224,FT9-FT10_t1224,FT9-FT10,1224,FT9-FT10,ictal
FT9-FT10_t1225,FT9-FT10_t1225,FT9-FT10,1225,FT9-FT10,ictal
FT9-FT10_t1226,FT9-FT10_t1226,FT9-FT10,1226,FT9-FT10,ictal
FT9-FT10_t1227,FT9-FT10_t1227,FT9-FT10,1227,FT9-FT10,ictal
FT9-FT10_t1228,FT9-FT10_t1228,FT9-FT10,1228,FT9-FT10,ictal
FT9-FT10_t1229,FT9-FT10_t1229,FT9-FT10,1229,FT9-FT10,ictal
FT9-FT10_t1230,FT9-FT10_t1230,FT9-FT10,1230,FT9-FT10,ictal
FT9-FT10_t1231,FT9-FT10_t1231,FT9-FT10,1231,FT9-FT10,ictal
FT9-FT10_t1232,FT9-FT10_t1232,FT9-FT10,1232,FT9-FT10,ictal
FT9-FT10_t1233,FT9-FT10_t1233,FT9-FT10,1233,FT9-FT10,ictal
FT9-FT10_t1234,FT9-FT10_t1234,FT9-FT10,1234,FT9-FT10,ictal
FT9-FT10_t1235,FT9-FT10_t1235,FT9-FT10,1235,FT9-FT10,ictal
FT9-FT10_t1236,FT9-FT10_t1236,FT9-FT10,1236,FT9-FT10,ictal
FT9-FT10_t1237,FT9-FT10_t1237,FT9-FT10,1237,FT9-FT10,ictal
FT9-FT10_t1238,FT9-FT10_t1238,FT9-FT10,1238,FT9-FT10,ictal
FT9-FT10_t1239,FT9-FT10_t1239,FT9-FT10,1239,FT9-FT10,ictal
FT9-FT10_t1240,FT9-FT10_t1240,FT9-FT10,1240,FT9-FT10,ictal
FT9-FT10_t1241,FT9-FT10_t1241,FT9-FT10,1241,FT9-FT10,ictal
FT9-FT10_t1242,FT9-FT10_t1242,FT9-FT10,1242,FT9-FT10,ictal
FT9-FT10_t1243,FT9-FT10_t1243,FT9-FT10,1243,FT9-FT10,ictal
FT9-FT10_t1244,FT9-FT10_t1244,FT9-FT10,1244,FT9-FT10,ictal
FT9-FT10_t1245,FT9-FT10_t1245,FT9-FT10,1245,FT9-FT10,ictal
FT9-FT10_t1246,FT9-FT10_t1246,FT9-FT10,1246,FT9-FT10,ictal
FT9-FT10_t1247,FT9-FT10_t1247,FT9-FT10,1247,FT9-FT10,ictal
FT9-FT10_t1248,FT9-FT10_t1248,FT9-FT10,1248,FT9-FT10,ictal
FT9-FT10_t1249,FT9-FT10_t1249,FT9-FT10,1249,FT9-FT10,ictal
FT9-FT10_t1250,FT9-FT10_t1250,FT9-FT10,1250,FT9-FT10,ictal
FT9-FT10_t1251,FT9-FT10_t1251,FT9-FT10,1251,FT9-FT10,ictal
FT9-FT10_t1252,FT9-FT10_t1252,FT9-FT10,1252,FT9-FT10,ictal
FT9-FT10_t1253,FT9-FT10_t1253,FT9-FT10,1253,FT9-FT10,ictal
FT9-FT10_t1254,FT9-FT10_t1254,FT9-FT10,1254,FT9-FT10,ictal
FT9-FT10_t1255,FT9-FT10_t1255,FT9-FT10,1255,FT9-FT10,ictal
FT9-FT10_t1256,FT9-FT10_t1256,FT9-FT10,1256,FT9-FT10,ictal
FT9-FT10_t1257,FT9-FT10_t1257,FT9-FT10,1257,FT9-FT10,ictal
FT9-FT10_t1258,FT9-FT10_t1258,FT9-FT10,1258,FT9-FT10,ictal
FT9-FT10_t1259,FT9-FT10_t1259,FT9-FT10,1259,FT9-FT10,ictal
FT9-FT10_t1260,FT9-FT10_t1260,FT9-FT10,1260,FT9-FT10,ictal
FT9-FT10_t1261,FT9-FT10_t1261,FT9-FT10,1261,FT9-FT10,ictal
FT9-FT10_t1262,FT9-FT10_t1262,FT9-FT10,1262,FT9-FT10,ictal
FT9-FT10_t1263,FT9-FT10_t1263,FT9-FT10,1263,FT9-FT10,ictal
FT9-FT10_t1264,FT9-FT10_t1264,FT9-FT10,1264,FT9-FT10,ictal
FT9-FT10_t1265,FT9-FT10_t1265,FT9-FT10,1265,FT9-FT10,ictal
FT9-FT10_t1266,FT9-FT10_t1266,FT9-FT10,1266,FT9-FT10,ictal
FT9-FT10_t1267,FT9-FT10_t1267,FT9-FT10,1267,FT9-FT10,ictal
FT9-FT10_t1268,FT9-FT10_t1268,FT9-FT10,1268,FT9-FT10,ictal
FT9-FT10_t1269,FT9-FT10_t1269,FT9-FT10,1269,FT9-FT10,ictal
FT9-FT10_t1270,FT9-FT10_t1270,FT9-FT10,1270,FT9-FT10,ictal
FT9-FT10_t1271,FT9-FT10_t1271,FT9-FT10,1271,FT9-FT10,ictal
FT9-FT10_t1272,FT9-FT10_t1272,FT9-FT10,1272,FT9-FT10,ictal
FT9-FT10_t1273,FT9-FT10_t1273,FT9-FT10,1273,FT9-FT10,ictal
FT9-FT10_t1274,FT9-FT10_t1274,FT9-FT10,1274,FT9-FT10,ictal
FT9-FT10_t1275,FT9-FT10_t1275,FT9-FT10,1275,FT9-FT10,ictal
FT9-FT10_t1276,FT9-FT10_t1276,FT9-FT10,1276,FT9-FT10,ictal
FT9-FT10_t1277,FT9-FT10_t1277,FT9-FT10,1277,FT9-FT10,ictal
FT9-FT10_t1278,FT9-FT10_t1278,FT9-FT10,1278,FT9-FT10,ictal
FT9-FT10_t1279,FT9-FT10_t1279,FT9-FT10,1279,FT9-FT10,ictal
FT10-T8_t0,FT10-T8_t0,FT10-T8,0,FT10-T8,ictal
FT10-T8_t1,FT10-T8_t1,FT10-T8,1,FT10-T8,ictal
FT10-T8_t2,FT10-T8_t2,FT10-T8,2,FT10-T8,ictal
FT10-T8_t3,FT10-T8_t3,FT10-T8,3,FT10-T8,ictal
FT10-T8_t4,FT10-T8_t4,FT10-T8,4,FT10-T8,ictal
FT10-T8_t5,FT10-T8_t5,FT10-T8,5,FT10-T8,ictal
FT10-T8_t6,FT10-T8_t6,FT10-T8,6,FT10-T8,ictal
FT10-T8_t7,FT10-T8_t7,FT10-T8,7,FT10-T8,ictal
FT10-T8_t8,FT10-T8_t8,FT10-T8,8,FT10-T8,ictal
FT10-T8_t9,FT10-T8_t9,FT10-T8,9,FT10-T8,ictal
FT10-T8_t10,FT10-T8_t10,FT10-T8,10,FT10-T8,ictal
FT10-T8_t11,FT10-T8_t11,FT10-T8,11,FT10-T8,ictal
FT10-T8_t12,FT10-T8_t12,FT10-T8,12,FT10-T8,ictal
FT10-T8_t13,FT10-T8_t13,FT10-T8,13,FT10-T8,ictal
FT10-T8_t14,FT10-T8_t14,FT10-T8,14,FT10-T8,ictal
FT10-T8_t15,FT10-T8_t15,FT10-T8,15,FT10-T8,ictal
FT10-T8_t16,FT10-T8_t16,FT10-T8,16,FT10-T8,ictal
FT10-T8_t17,FT10-T8_t17,FT10-T8,17,FT10-T8,ictal
FT10-T8_t18,FT10-T8_t18,FT10-T8,18,FT10-T8,ictal
FT10-T8_t19,FT10-T8_t19,FT10-T8,19,FT10-T8,ictal
FT10-T8_t20,FT10-T8_t20,FT10-T8,20,FT10-T8,ictal
FT10-T8_t21,FT10-T8_t21,FT10-T8,21,FT10-T8,ictal
FT10-T8_t22,FT10-T8_t22,FT10-T8,22,FT10-T8,ictal
